ensembl_gene_id	hgnc_symbol	chromosome_name	start_position	end_position	gc	gene_short_name	mean_exprs	exprs_rank	n_cells_exprs	total_feature_exprs	pct_total_exprs	pct_dropout	total_feature_counts	log10_total_feature_counts	pct_total_counts	total_feature_tpm	log10_total_feature_tpm	pct_total_tpm	is_feature_control
ACAT1	ENSG00000075239	ACAT1	11	108121516	108147776	0.383306043181905	ACAT1	0.515214469514587	11625	620	612.590004252844	0.0148242949307876	47.8553406223717	1437.13037001842	3.15779825768331	0.0109024991542675	117706.73	5.07080498439068	0.0104624376237588	FALSE
ACAT2	ENSG00000120437	ACAT2	6	159760328	159779055	0.398387441264417	ACAT2	0.409924728680993	11044	571	487.400502401701	0.0117947872914273	51.9764507989907	1437.8400351896	3.15801251339726	0.0109078828856882	94650.83	4.97612901503747	0.00841309927573383	FALSE
ACBD3	ENSG00000182827	ACBD3	1	226144679	226186730	0.44706553790545	ACBD3	0.250849266665632	9404	514	298.259778065436	0.00721770006911233	56.7703952901598	438.424543600613	2.6428843103283	0.00332601920851102	33980.27	4.53123960595401	0.00302035792952096	FALSE
ACBD4	ENSG00000181513	ACBD4	17	45132600	45144181	0.46865826282162	ACBD4	0.0941893684962262	5227	156	111.991159142013	0.00271011600129983	86.8797308662742	126.726950301548	2.10628254277911	0.000961388401017383	15881.39	4.20091585613332	0.00141162745964981	FALSE
ACBD5	ENSG00000107897	ACBD5	10	27195214	27242130	0.415414455314705	ACBD5	0.211193725225011	8668	166	251.109339292538	0.00607668894318317	86.0386879730866	311.700995892243	2.49512926438913	0.00236465662057922	27247.09	4.43533606508853	0.00242187493913001	FALSE
ACBD6	ENSG00000230124	ACBD6	1	180269653	180502954	0.37715921852363	ACBD6	0.402832693582237	10994	563	478.96807266928	0.0115907277663474	52.6492851135408	1137.35853470751	3.05627906796547	0.00862834069993848	86780.68	4.9384280533487	0.00771355598314023	FALSE
ACBD7	ENSG00000176244	ACBD7	10	15077523	15088776	0.452994490847699	ACBD7	0.246674842684111	9337	611	293.296387951408	0.00709758913292973	48.6122792262405	192.734555227099	2.28720709003251	0.00146214175776874	31067.84	4.49232503854614	0.00276148473502678	FALSE
ACD	ENSG00000102977	ACD	16	67657512	67660815	0.456719128329298	ACD	0.141358234130474	6920	337	168.074940381134	0.0040673084271484	71.6568544995795	287.438963008297	2.46005392552228	0.00218059761068255	20486.51	4.31148917855873	0.00182095648229724	FALSE
ACER3	ENSG00000078124	ACER3	11	76860867	77026797	0.461607535662414	ACER3	0.06621546747874	3825	63	78.7301908322219	0.00190522137278022	94.7014297729184	109.990025886541	2.04528395268697	0.000834417105937649	11128.76	4.04648579939316	0.000989186916753034	FALSE
ACIN1	ENSG00000100813	ACIN1	14	23058564	23095614	0.449596502118701	ACIN1	0.192687470375141	8304	449	229.105402276043	0.00554420743074183	62.2371740958789	364.187733141073	2.56251618091424	0.00276283664683411	45115.68	4.65433713373394	0.00401013593575713	FALSE
ACLY	ENSG00000131473	ACLY	17	41866908	41930542	0.477834525025536	ACLY	0.333901319921627	10369	581	397.008669386815	0.00960736147212829	51.1354079058032	818.616304028405	2.91361058891796	0.00621026717445606	48562.81	4.68631275131818	0.00431653628012136	FALSE
ACO1	ENSG00000122729	ACO1	9	32384603	32454769	0.417147662006356	ACO1	0.203813286040928	8502	389	242.333997102663	0.00586433115112295	67.2834314550042	465.219499493986	2.6685904338039	0.00352929372699634	33418.23	4.52399643925565	0.00297040064634728	FALSE
ACO2	ENSG00000100412	ACO2	22	41469125	41528989	0.440557921991147	ACO2	0.519703869503124	11638	684	617.927900839214	0.0149534686893488	42.4726661059714	1423.01450200716	3.15351441213062	0.0107954119739635	95487.32	4.97995025252856	0.00848745122186213	FALSE
ACOT1	ENSG00000184227	ACOT1	14	73537114	73543794	0.409968567579704	ACOT1	0.115267341510944	6049	402	137.052869056512	0.00331659370525048	66.1900756938604	209.39664165836	2.32303880334823	0.00158854530960714	12685.3	4.10333497718631	0.00112754096548827	FALSE
ACOT13	ENSG00000112304	ACOT13	6	24667035	24705065	0.416686387420788	ACOT13	0.203867032593638	8504	485	242.397901753835	0.00586587760370927	59.2094196804037	296.067511283563	2.47285515788985	0.00224605634862045	20997.16	4.32218124059787	0.00186634593260796	FALSE
ACOT2	ENSG00000119673	ACOT2	14	73567620	73575658	0.361736534394825	ACOT2	0.294130350797071	9951	541	349.720987097718	0.00846302913895228	54.4995794785534	785.118670729877	2.89548811111946	0.0059561441482323	49414.38	4.69386213940079	0.00439222862164903	FALSE
ACOT4	ENSG00000177465	ACOT4	14	73591706	73596496	0.426841995408057	ACOT4	0.092638918302863	5141	319	110.147673862104	0.00266550481061731	73.1707317073171	234.644355922901	2.37225704213981	0.00178008199212316	15547.88	4.19169911186205	0.0013819832109998	FALSE
ACOT7	ENSG00000097021	ACOT7	1	6264269	6394391	0.557180513821538	ACOT7	0.119363869343821	6197	338	141.923640649803	0.00343446333116367	71.5727502102607	364.065465143946	2.56237075103571	0.00276190908538034	29160.07	4.46480345539937	0.00259191138416164	FALSE
ACOT8	ENSG00000101473	ACOT8	20	45841721	45857406	0.467550682136937	ACOT8	0.132766154123885	6618	346	157.8589572533	0.00382008802550362	70.8999158957107	375.015661338305	2.57520593399989	0.00284498053612599	22765.06	4.35728787609967	0.00202348684948708	FALSE
ACOT9	ENSG00000123130	ACOT9	X	23702253	23766475	0.444684925961104	ACOT9	0.219670687241545	8836	363	261.188447130196	0.00632059704842053	69.4701429772918	662.495221064895	2.8218377991332	0.00502588612560857	47081.57	4.67286016076349	0.00418487531981929	FALSE
ACOX1	ENSG00000161533	ACOX1	17	75941507	75979363	0.43460918720448	ACOX1	0.293751236365567	9946	312	349.270220038659	0.00845212085807571	73.7594617325484	279.269945097394	2.44757652844817	0.00211862500699756	26819.13	4.42846087859186	0.00238383544210665	FALSE
ACOX3	ENSG00000087008	ACOX3	4	8366282	8440723	0.522473872276403	ACOX3	0.143437880083536	6983	353	170.547639419324	0.00412714619721113	70.3111858704794	333.997743699213	2.52504188195541	0.00253380639236039	24664.44	4.39208886712707	0.00219231444986146	FALSE
ACP1	ENSG00000143727	ACP1	2	264140	278283	0.426682692307692	ACP1	1.04384391505518	12720	824	1241.1304150006	0.0300345797218488	30.6980656013457	3752.65164943013	3.57445396627414	0.0284687334480644	299752.47	5.4767642192709	0.0266436891071787	FALSE
ACP2	ENSG00000134575	ACP2	11	47239302	47248906	0.445913586673607	ACP2	0.176831564262602	7928	220	210.252729908234	0.00508798455169768	81.4970563498738	532.197617781141	2.72688820040646	0.00403740968725594	40272.55	4.60501991313012	0.00357965124275143	FALSE
ACP5	ENSG00000102575	ACP5	19	11574660	11579008	0.527017705219591	ACP5	0.199916836157107	8437	385	237.701118190801	0.00575221837929959	67.6198486122792	611.776574564882	2.78730215458201	0.00464111936254525	42210.94	4.62543531216232	0.00375194627180812	FALSE
ACP6	ENSG00000162836	ACP6	1	147629652	147670496	0.405998286203942	ACP6	0.114148227460809	6010	323	135.722242450902	0.00328439337369531	72.8343145500421	244.033939721855	2.3892262427852	0.00185131417228069	24449.57	4.38828898799826	0.00217321559313324	FALSE
ACRBP	ENSG00000111644	ACRBP	12	6638075	6647460	0.567014702748775	ACRBP	0.0271646834469401	1323	28	32.2988086184117	0.00078161096581454	97.6450798990748	68.985436674705	1.84500767673095	0.000523344075592187	3986.83	3.60073663619038	0.000354371922417098	FALSE
ACSF2	ENSG00000167107	ACSF2	17	50426158	50474845	0.378121919158725	ACSF2	0.149313308779637	7169	371	177.533524138988	0.00429620023778936	68.7973086627418	406.767888247205	2.61041302206461	0.0030858623894654	25091.51	4.39954410589921	0.00223027483866827	FALSE
ACSF3	ENSG00000176715	ACSF3	16	89088375	89155846	0.572518970832345	ACSF3	0.0607568152444138	3507	200	72.239853325608	0.00174815926479538	83.179142136249	114.381980292429	2.06213798845029	0.000867735780565034	7543.89	3.87765291240303	0.000670543464808662	FALSE
ACSL1	ENSG00000151726	ACSL1	4	184755595	184826818	0.4257413231495	ACSL1	0.339762338163577	10428	536	403.977420076493	0.00977600087989811	54.9201009251472	951.298297561286	2.97877300793571	0.00721683230762503	70060.45	4.8454791212843	0.0062273676961162	FALSE
ACSL3	ENSG00000123983	ACSL3	2	222860934	222944639	0.398704991279	ACSL3	0.738306385081933	12263	768	877.846291862419	0.0212433311743942	35.407905803196	1984.08405923573	3.29777890187459	0.015051852795746	140060.45	5.14631861811178	0.0124493622555022	FALSE
ACSL4	ENSG00000068366	ACSL4	X	109624244	109733403	0.425787834371565	ACSL4	0.126457623026508	6418	107	150.358113778518	0.00363857230515579	91.0008410428932	281.246212172426	2.45062812227583	0.0021336175578222	25199.49	4.40140898531437	0.00223987270970431	FALSE
ACSL5	ENSG00000197142	ACSL5	10	112374018	112428380	0.426061843533286	ACSL5	0.138394510993669	6815	226	164.551073571473	0.00398203305451651	80.9924306139613	369.234159341871	2.56847648607891	0.00280112033948585	26622.43	4.42526400658987	0.00236635163739478	FALSE
ACSL6	ENSG00000164398	ACSL6	5	131949973	132012243	0.444845915434151	ACSL6	0.0797041617602494	4521	178	94.7682483329365	0.0022933323325689	85.0294365012616	60.9842435517257	1.79228130549492	0.000462644640748781	10271.85	4.0116909467681	0.000913019925926128	FALSE
ACSM4	ENSG00000215009	ACSM4	12	7304284	7328724	0.466061126795139	ACSM4	0.00102674188492761	8	4	1.22079610117892	2.95425020463806e-05	99.663582842725	1.40444036565953	0.38101401027813	1.06545030417985e-05	79.28	1.90460736381545	7.04685326668744e-06	FALSE
ACSS1	ENSG00000154930	ACSS1	20	25006230	25058980	0.496369737066596	ACSS1	0.0641373517686405	3704	59	76.2593112529136	0.00184542763248437	95.0378469301934	150.395192895455	2.18011208565202	0.00114094274086462	10239.66	4.01032794737431	0.000910158697285176	FALSE
ACSS2	ENSG00000131069	ACSS2	20	34872146	34927962	0.209774799792178	ACSS2	0.104088346005119	5621	253	123.761043400087	0.00299493983833865	78.7216148023549	283.202997840996	2.45362865465738	0.00214846231689329	17524.28	4.24366496538241	0.00155765678310224	FALSE
ACSS3	ENSG00000111058	ACSS3	12	80936414	81261205	0.358167688859331	ACSS3	0.0333559680363766	1751	29	39.6602459952518	0.000959753145790037	97.5609756097561	63.5389820568302	1.80982211119822	0.000482025648187179	4257.3	3.62923625450837	0.0003784128205382	FALSE
ACTA2	ENSG00000107796	ACTA2	10	88935074	88991339	0.441936515835496	ACTA2	0.748899854572757	12287	568	890.441927087008	0.0215481376683194	52.228763666947	15175.6427805453	4.18117571206433	0.115126947444747	1193252.3	6.07673264410244	0.106062990265355	FALSE
ACTB	ENSG00000075624	ACTB	7	5527151	5563784	0.538516132554458	ACTB	5.20856905829128	13275	1182	6192.98861030833	0.149866450684569	0.588730025231288	94023.5313554931	4.97324117745492	0.713290521493447	7487768.06	6.87435244129705	0.665555030446631	FALSE
ACTG1	ENSG00000184009	ACTG1	17	81509971	81523847	NA	ACTG1	3.50055135376942	13260	1122	4162.15555963184	0.100721561134603	5.6349873843566	43868.2161247863	4.64215987430188	0.332797357273563	3240319.34	6.51058794694034	0.288017847202188	FALSE
ACTG1P4	ENSG00000236085	ACTG1P4	1	103569553	103570674	0.305704099821747	ACTG1P4	0.00846947901185366	193	14	10.070210545094	0.000243692796322521	98.8225399495374	16.0915574747245	1.23278163977509	0.000122075349195204	1111.5	3.04630001965297	9.87963850393932e-05	FALSE
ACTG2	ENSG00000163017	ACTG2	2	73892314	73919865	0.424324912891986	ACTG2	0.351258242623867	10544	460	417.646050479778	0.0101067731859944	61.3120269133726	4028.66659469071	3.6052691151049	0.0305626650565309	223425.18	5.34913406028979	0.0198592893484262	FALSE
ACTL6A	ENSG00000136518	ACTL6A	3	179562880	179588408	0.390379568334052	ACTL6A	0.693049711311568	12164	685	824.036106749455	0.0199411583526751	42.3885618166526	2441.16188858953	3.38777444953137	0.0185193813873938	169086.94	5.22811263315522	0.0150294002963318	FALSE
ACTN1	ENSG00000072110	ACTN1	14	68874143	68979440	0.42716860719102	ACTN1	0.677762799126451	12136	748	805.85996816135	0.0195013071679311	37.0899915895711	2420.81070379925	3.38414019433624	0.0183649912363029	173712.96	5.23983472061954	0.0154405870287834	FALSE
ACTN4	ENSG00000130402	ACTN4	19	38647649	38731583	0.541359385238577	ACTN4	0.529046442053815	11673	719	629.036219601986	0.0152222830552074	39.529015979815	1359.80747707078	3.13379668687851	0.0103159046513928	101977.23	5.00850746980145	0.00906431100344648	FALSE
ACTR10	ENSG00000131966	ACTR10	14	58200080	58235636	0.37868774081053	ACTR10	0.416443655750754	11083	565	495.151506687647	0.0119823567469309	52.4810765349033	990.174383746291	2.99615006945619	0.00751175787985953	74803.84	4.87392969836299	0.00664898693573114	FALSE
ACTR1A	ENSG00000138107	ACTR1A	10	102461881	102502711	0.51901741323994	ACTR1A	0.353409282668262	10562	555	420.203637092563	0.0101686651822655	53.3221194280908	924.322162257494	2.96629296401646	0.0070121833081531	111200.42	5.04611033305743	0.00988412011773481	FALSE
ACTR1B	ENSG00000115073	ACTR1B	2	97655963	97664107	0.467526089625537	ACTR1B	0.185120022902614	8115	346	220.107707231208	0.00532646883867225	70.8999158957107	486.664495959133	2.6881211382647	0.00369198185933435	35408.95	4.54912531352062	0.00314734706076529	FALSE
ACTR2	ENSG00000138071	ACTR2	2	65227753	65271253	0.45238040504816	ACTR2	0.436350142761171	11200	652	518.820319743032	0.0125551272181414	45.1640033641716	872.286451521733	2.94115672241086	0.00661742490340164	62282.57	4.79437349771216	0.00553602588120824	FALSE
ACTR3	ENSG00000115091	ACTR3	2	113889960	113962596	0.483747952145601	ACTR3	0.717054273935826	12218	806	852.577531709697	0.0206318429841875	32.2119428090833	1582.50133997354	3.19961843521211	0.0120053266430293	115639.47	5.06310984811443	0.0102786879027183	FALSE
ACTR3B	ENSG00000133627	ACTR3B	7	152759749	152855378	0.421781867614765	ACTR3B	0.156231895493874	7379	303	185.759723742216	0.00449526912273879	74.5164003364171	294.043736917543	2.46988640002562	0.00223070339333242	23244.66	4.36634188135537	0.00206611640078253	FALSE
ACTR3C	ENSG00000106526	ACTR3C	7	150243916	150323725	0.402117529131688	ACTR3C	0.0917439799320821	5095	276	109.083592139246	0.00263975469850218	76.7872161480235	264.013511265166	2.42326801627009	0.00200288515456449	22367.08	4.34962870733349	0.00198811214384787	FALSE
ACTR5	ENSG00000101442	ACTR5	20	38748442	38772520	0.384858175173388	ACTR5	0.108978387260139	5816	82	129.575302452305	0.00313564127061097	93.1034482758621	321.511455766472	2.50854514560013	0.0024390816920363	21941.11	4.34127838792856	0.00195024952924128	FALSE
ACTR6	ENSG00000075089	ACTR6	12	100199122	100241865	0.34823600973236	ACTR6	0.332511113970733	10354	504	395.355714511202	0.00956736099805386	57.6114381833474	962.445138032596	2.98382698943457	0.00730139556044228	83065.08	4.91942371600829	0.00738329251192803	FALSE
ACTR8	ENSG00000113812	ACTR8	3	53867066	53882202	0.519455638501685	ACTR8	0.0781009533033381	4443	70	92.862033477669	0.00224720312539975	94.1126997476871	162.322559229407	2.21304617660549	0.0012314272954196	11986	4.07871050532828	0.00106538323984001	FALSE
ACVR1	ENSG00000115170	ACVR1	2	157736444	157875862	0.358157783372424	ACVR1	0.115684163145133	6063	78	137.548469979563	0.00332858693759229	93.4398654331371	301.344732185308	2.48050240620546	0.00228609091863474	22489.09	4.3519911933825	0.00199895708036488	FALSE
ACVR1B	ENSG00000135503	ACVR1B	12	51951667	51997078	0.412379987668458	ACVR1B	0.0254497337455587	1192	39	30.2597334234693	0.00073226662152876	96.7199327165686	54.2074640815616	1.74199779856781	0.000411233972667795	2880.11	3.45955983984273	0.000256000410720474	FALSE
ACVR2A	ENSG00000121989	ACVR2A	2	147844517	147930826	0.376352682192098	ACVR2A	0.255489858042033	9478	461	303.777441211977	0.00735122406598659	61.2279226240538	534.412817695974	2.72868876391479	0.00405421485378908	38165.75	4.58168518019644	0.00339238698364123	FALSE
ACVR2B	ENSG00000114739	ACVR2B	3	38453851	38493142	0.412857579150972	ACVR2B	0.0110235946924272	305	23	13.1070540892959	0.000317182510561028	98.0656013456686	12.7782409651821	1.13919377578075	9.69395430103804e-05	843.65	2.92667678639669	7.49883672860855e-05	FALSE
ACVR2B-AS1	ENSG00000229589	ACVR2B-AS1	3	38451027	38454820	0.419609910384818	ACVR2B-AS1	0.0211934223063405	924	15	25.1989791222389	0.000609799532916706	98.7384356602187	16.8191005175274	1.2508857776956	0.000127594707476353	1887.67	3.27615608195628	0.000167786749570231	FALSE
ACVRL1	ENSG00000139567	ACVRL1	12	51906908	51923361	0.466816579555123	ACVRL1	0.0179803840663611	702	16	21.3786766549034	0.000517350602788194	98.6543313708999	33.3031069661188	1.53533345756847	0.000252647291510468	2317.75	3.36525392695912	0.000206014684143098	FALSE
ACY1	ENSG00000243989	ACY1	3	51983278	51989202	0.470886075949367	ACY1	0.244670185771881	9296	487	290.912850882767	0.0070399090267597	59.0412111017662	734.273989030141	2.86644920269078	0.00557042124459394	47524.79	4.67692934468086	0.00422427121165659	FALSE
ACYP1	ENSG00000119640	ACYP1	14	75053221	75069483	0.519092418372994	ACYP1	0.137928211783865	6794	355	163.996643811015	0.00396861620110662	70.1429772918419	354.879441292941	2.5513029000833	0.00269222117163499	27068.39	4.43247846919426	0.00240599107587626	FALSE
ACYP2	ENSG00000170634	ACYP2	2	53970838	54305300	0.400609334963808	ACYP2	0.115971838245516	6070	307	137.890515673918	0.00333686422944773	74.1799831791421	197.676489244638	2.29814647709754	0.00149963274158671	15835.34	4.19965481731222	0.0014075342760861	FALSE
ADA	ENSG00000196839	ADA	20	44619522	44652233	0.513053313768648	ADA	0.0734086483439432	4192	45	87.2828828809485	0.00211219117069124	96.215306980656	203.483742657934	2.31065878542594	0.00154368829614733	15013.87	4.17652157639334	0.00133451739221898	FALSE
ADAL	ENSG00000168803	ADAL	15	43330674	43354555	0.378611506573989	ADAL	0.044964003618223	2524	46	53.4622003020671	0.00129375180695826	96.1312026913373	89.9757676658638	1.95892572890946	0.000682582980185074	7465.35	3.87310834448473	0.000663562386913031	FALSE
ADAM10	ENSG00000137845	ADAM10	15	58588807	58749978	0.425322016231107	ADAM10	0.312763933917876	10159	535	371.876317428354	0.00899917427490004	55.0042052144659	807.3722821687	2.90761141381462	0.00612496667467299	63157.71	4.80043325107655	0.00561381325718969	FALSE
ADAM12	ENSG00000148848	ADAM12	10	126012381	126388455	0.516524629395732	ADAM12	0.0760746349221301	4340	71	90.4527409224126	0.00218889975256356	94.0285954583684	185.168578244368	2.26990638208766	0.00140474400223013	15041.61	4.1773231959801	0.00133698307977723	FALSE
ADAM15	ENSG00000143537	ADAM15	1	155050566	155062775	0.597051597051597	ADAM15	0.164431504506062	7592	391	195.509058857707	0.00473119693437097	67.1152228763667	407.310670996373	2.61099073014167	0.00308998010111301	27346.06	4.43691064348816	0.00243067195058061	FALSE
ADAM17	ENSG00000151694	ADAM17	2	9488486	9555792	0.472462002466311	ADAM17	0.822675184783141	12436	862	978.160794707154	0.0236708793969928	27.502102607233	1436.32591939374	3.15755525730965	0.010896396352157	138311.84	5.14086249885338	0.0122939359425524	FALSE
